customer_id,recence,frequence,montant,panier_moyen,anciennete,R,F,M,score_rfm,segment,country,declared_preference,age_bracket,life_stage,urban_density
55267,598,4,148.99,37.2475,923,1,4,2,142,Hibernants,France,Peau sèche,35-44 ans,Jeune actif en solo,
55268,357,6,576.38,96.06333333333333,1002,2,4,4,244,À risque,France,,55 ans et plus,,
55269,476,5,275.64,55.128,1150,2,4,3,243,À risque,France,,45-54 ans,,
55270,356,4,358.11,89.5275,870,2,4,4,244,À risque,France,,18-24 ans,,
55271,611,4,372.63,93.1575,1123,1,4,4,144,À risque,France,,45-54 ans,,
55272,356,5,439.24,87.848,953,2,4,4,244,À risque,France,Sans parfum,,Famille avec adolescents,Périurbain
55273,521,4,348.01,87.0025,615,2,4,4,244,À risque,France,,,,
55274,308,4,376.07,94.0175,743,2,4,4,244,À risque,France,,,,
55275,450,6,424.82,70.80333333333333,837,2,4,4,244,À risque,France,,,,Zone urbaine dense
55276,367,5,559.17,111.83399999999999,833,2,4,4,244,À risque,France,,,,Périurbain
55277,282,8,500.12,62.515,782,3,5,4,354,Fidèles,France,,55 ans et plus,,Zone rurale
55278,513,5,639.05,127.80999999999999,938,2,4,4,244,À risque,France,,,,Zone urbaine dense
55279,456,4,249.85,62.4625,1067,2,4,3,243,À risque,France,Sans parfum,25-34 ans,Jeune actif en solo,
55280,493,5,314.98,62.996,870,2,4,3,243,À risque,France,Sans parfum,,,
55281,655,4,506.21999999999997,126.55499999999999,908,1,4,4,144,À risque,France,,,,
55282,489,5,484.3,96.86,975,2,4,4,244,À risque,France,,,Sans enfants,
55283,368,4,445.3,111.325,911,2,4,4,244,À risque,France,Recherche vegan,35-44 ans,,Périurbain
55284,334,5,667.82,133.56400000000002,695,2,4,4,244,À risque,France,,,Parent de jeunes enfants,Zone rurale
55285,959,3,183.95999999999998,61.31999999999999,1026,1,3,3,133,À risque,France,Peau sensible,,Retraité(e),
55286,620,4,356.17,89.0425,1105,1,4,4,144,À risque,France,Peau sèche,,Famille avec adolescents,
55287,510,3,152.88,50.96,681,2,3,2,232,Hibernants,France,,,,
55288,531,5,424.28000000000003,84.85600000000001,1022,2,4,4,244,À risque,France,Peau sensible,18-24 ans,,
55289,405,5,463.34,92.66799999999999,604,2,4,4,244,À risque,France,,,,
55290,347,6,351.76,58.626666666666665,646,2,4,4,244,À risque,France,Peau sèche,,,
55291,312,5,563.8,112.75999999999999,820,2,4,4,244,À risque,France,Recherche vegan,,Retraité(e),
55292,620,5,392.35,78.47,826,1,4,4,144,À risque,France,Recherche vegan,,,
55293,299,6,543.0,90.5,814,3,4,4,344,Fidèles,France,,,,
55294,294,4,225.76000000000002,56.440000000000005,618,3,4,3,343,Fidèles,France,,,,
55295,506,5,473.25,94.65,864,2,4,4,244,À risque,France,,18-24 ans,,Zone urbaine dense
55296,196,7,551.16,78.73714285714286,825,3,5,4,354,Fidèles,France,,55 ans et plus,,
55297,298,4,434.92,108.73,950,3,4,4,344,Fidèles,France,,35-44 ans,,
55298,404,4,574.04,143.51,809,2,4,4,244,À risque,France,Sans parfum,,Jeune actif en solo,
55299,261,6,466.62,77.77,869,3,4,4,344,Fidèles,France,,,,
55300,464,5,469.91999999999996,93.984,814,2,4,4,244,À risque,France,,,,
55301,664,4,263.47,65.8675,1012,1,4,3,143,À risque,France,,55 ans et plus,,
55302,432,5,234.2,46.839999999999996,867,2,4,3,243,À risque,France,,,,
55303,412,5,644.72,128.94400000000002,883,2,4,4,244,À risque,France,Peau mixte,25-34 ans,Parent de jeunes enfants,
55304,361,5,540.52,108.104,744,2,4,4,244,À risque,France,,,,
55305,470,5,495.71999999999997,99.14399999999999,845,2,4,4,244,À risque,France,Anti-imperfections,,,
55306,510,4,311.99,77.9975,886,2,4,3,243,À risque,France,,,,
55307,540,6,442.17,73.69500000000001,695,2,4,4,244,À risque,France,Recherche vegan,18-24 ans,,
55308,395,4,212.71,53.1775,757,2,4,3,243,À risque,Lithuania,Peau sèche,,,Périurbain
55309,506,3,280.61,93.53666666666668,939,2,3,3,233,À risque,France,,,Famille avec adolescents,
55310,518,5,399.02000000000004,79.804,1017,2,4,4,244,À risque,France,Peau sensible,,,
55311,471,4,321.86,80.465,1040,2,4,3,243,À risque,France,Peau sèche,35-44 ans,,Zone urbaine dense
55312,501,4,452.29999999999995,113.07499999999999,907,2,4,4,244,À risque,France,,,,
55313,335,7,713.94,101.99142857142859,957,2,5,5,255,À risque,France,Recherche vegan,,Sans enfants,
55314,550,4,287.1,71.775,1129,2,4,3,243,À risque,France,,,,Zone urbaine dense
55315,336,4,460.28000000000003,115.07000000000001,867,2,4,4,244,À risque,France,,25-34 ans,,
55316,853,4,436.52000000000004,109.13000000000001,1086,1,4,4,144,À risque,France,,,,
55317,480,4,323.08,80.77,800,2,4,3,243,À risque,France,,,,
55318,433,4,338.4,84.6,1041,2,4,4,244,À risque,France,,,,
55319,432,5,340.19,68.038,993,2,4,4,244,À risque,France,,,,
55320,519,4,422.72,105.68,935,2,4,4,244,À risque,France,Peau sensible,25-34 ans,Famille avec adolescents,
55321,205,8,720.4499999999999,90.05624999999999,891,3,5,5,355,Fidèles,France,,,,
55322,475,5,475.96,95.192,991,2,4,4,244,À risque,France,,,,Zone urbaine dense
55323,370,8,684.97,85.62125,875,2,5,4,254,À risque,France,,55 ans et plus,Parent de jeunes enfants,
55324,412,6,596.13,99.355,713,2,4,4,244,À risque,France,Anti-imperfections,,Famille avec adolescents,
55325,303,5,581.76,116.352,720,3,4,4,344,Fidèles,United Arab Emirates,,,Sans enfants,
55326,351,6,601.76,100.29333333333334,951,2,4,4,244,À risque,France,Sans parfum,25-34 ans,,Zone rurale
55327,319,6,459.76,76.62666666666667,749,2,4,4,244,À risque,France,,25-34 ans,Famille avec adolescents,
55328,344,5,519.19,103.83800000000001,706,2,4,4,244,À risque,France,Peau sèche,45-54 ans,,Zone urbaine dense
55329,467,5,358.78999999999996,71.758,1105,2,4,4,244,À risque,France,Peau sèche,,,
55330,310,5,332.69,66.538,961,2,4,4,244,À risque,France,Peau sèche,45-54 ans,Sans enfants,
55331,579,3,225.11,75.03666666666668,709,1,3,3,133,À risque,France,,18-24 ans,,
55332,380,4,270.94,67.735,727,2,4,3,243,À risque,France,,18-24 ans,,Périurbain
55333,260,4,274.02,68.505,757,3,4,3,343,Fidèles,France,,55 ans et plus,,Zone rurale
55334,434,7,639.09,91.29857142857144,967,2,5,4,254,À risque,France,,25-34 ans,Jeune actif en solo,
55335,362,6,536.93,89.48833333333333,704,2,4,4,244,À risque,France,,,,
55336,421,6,683.9300000000001,113.98833333333334,956,2,4,4,244,À risque,France,Sans parfum,18-24 ans,,
55337,345,4,246.22000000000003,61.55500000000001,912,2,4,3,243,À risque,France,,,,
55338,390,5,361.77,72.354,986,2,4,4,244,À risque,United Arab Emirates,Anti-âge,18-24 ans,,
55339,366,4,296.39,74.0975,787,2,4,3,243,À risque,France,,25-34 ans,Parent de jeunes enfants,
55340,307,5,728.8600000000001,145.77200000000002,820,3,4,5,345,Fidèles,France,,,,
55341,681,3,156.46,52.153333333333336,831,1,3,2,132,Hibernants,France,,,,
55342,189,5,447.15,89.42999999999999,673,3,4,4,344,Fidèles,France,,35-44 ans,Parent de jeunes enfants,Zone rurale
55343,474,4,96.80000000000001,24.200000000000003,748,2,4,2,242,Hibernants,United Arab Emirates,,25-34 ans,Famille avec adolescents,
55344,430,5,279.98,55.996,767,2,4,3,243,À risque,France,,,,
55345,481,5,327.03000000000003,65.406,839,2,4,3,243,À risque,France,,,,Zone urbaine dense
55346,448,4,408.67,102.1675,1108,2,4,4,244,À risque,France,,,,Zone urbaine dense
55347,243,5,320.6,64.12,1051,3,4,3,343,Fidèles,France,Recherche vegan,,Parent de jeunes enfants,
55348,429,5,318.69,63.738,930,2,4,3,243,À risque,France,,,,
55349,548,4,269.7,67.425,667,2,4,3,243,À risque,France,,25-34 ans,Retraité(e),Zone rurale
55350,519,4,225.83999999999997,56.459999999999994,922,2,4,3,243,À risque,France,,,,Périurbain
55351,613,4,143.94000000000003,35.98500000000001,959,1,4,2,142,Hibernants,France,,,,
55352,353,5,535.95,107.19000000000001,730,2,4,4,244,À risque,France,,,,
55353,288,4,291.23,72.8075,781,3,4,3,343,Fidèles,France,,,,Périurbain
55354,760,2,117.0,58.5,1060,1,2,2,122,Perdus,France,,25-34 ans,,
55355,239,3,454.33000000000004,151.44333333333336,696,3,3,4,334,Potentiels fidèles,France,Peau sensible,25-34 ans,,
55356,614,5,353.75,70.75,936,1,4,4,144,À risque,France,,35-44 ans,,
55357,510,3,377.53,125.84333333333332,929,2,3,4,234,À risque,France,,45-54 ans,Jeune actif en solo,Zone rurale
55358,238,8,795.6400000000001,99.45500000000001,667,3,5,5,355,Fidèles,France,,,,
55359,556,4,204.1,51.025,822,2,4,3,243,À risque,France,,45-54 ans,,
55360,734,5,577.94,115.58800000000001,834,1,4,4,144,À risque,France,Peau mixte,35-44 ans,,
55361,388,3,213.0,71.0,960,2,3,3,233,À risque,France,,,,
55362,805,3,194.46,64.82000000000001,1011,1,3,3,133,À risque,France,,,,
55363,533,4,356.32,89.08,961,2,4,4,244,À risque,France,,,,
55364,384,7,793.97,113.42428571428572,781,2,5,5,255,À risque,France,,,,Périurbain
55365,649,5,230.43,46.086,911,1,4,3,143,À risque,France,,45-54 ans,,
55366,384,5,211.73,42.346,1131,2,4,3,243,À risque,France,Peau sèche,55 ans et plus,,
55367,355,5,368.19,73.638,935,2,4,4,244,À risque,France,Recherche vegan,,Famille avec adolescents,
55368,556,4,302.86,75.715,988,2,4,3,243,À risque,France,Anti-âge,,,
55369,426,3,253.40999999999997,84.46999999999998,901,2,3,3,233,À risque,France,,35-44 ans,,
55370,354,6,345.01,57.501666666666665,751,2,4,4,244,À risque,France,,45-54 ans,,
55371,318,5,689.53,137.906,798,2,4,5,245,À risque,United Arab Emirates,,18-24 ans,,
55372,364,7,542.8900000000001,77.5557142857143,788,2,5,4,254,À risque,Lithuania,Peau sensible,55 ans et plus,Famille avec adolescents,Périurbain
55373,346,8,661.89,82.73625,950,2,5,4,254,À risque,France,,45-54 ans,,
55374,458,4,382.53999999999996,95.63499999999999,867,2,4,4,244,À risque,France,Anti-imperfections,,,
55375,351,5,428.29999999999995,85.66,920,2,4,4,244,À risque,France,,,Famille avec adolescents,
55376,279,5,443.38,88.676,858,3,4,4,344,Fidèles,France,,,,
55377,251,4,621.2900000000001,155.32250000000002,893,3,4,4,344,Fidèles,France,,,,
55378,264,7,591.3,84.47142857142856,831,3,5,4,354,Fidèles,France,Peau mixte,,,
55379,575,3,249.45999999999998,83.15333333333332,1041,1,3,3,133,À risque,France,,,,
55380,741,2,217.8,108.9,759,1,2,3,123,Hibernants,France,,,,
55381,683,3,373.49,124.49666666666667,850,1,3,4,134,À risque,France,Recherche vegan,18-24 ans,,
55382,487,3,100.47999999999999,33.49333333333333,866,2,3,2,232,Hibernants,France,,18-24 ans,,Zone urbaine dense
55383,935,1,13.21,13.21,935,1,1,1,111,Perdus,France,,,Retraité(e),
55384,501,2,246.61,123.305,765,2,2,3,223,Hibernants,France,,,,
55385,676,2,42.39,21.195,974,1,2,1,121,Perdus,France,,35-44 ans,,
55386,635,3,86.3,28.766666666666666,1010,1,3,2,132,Hibernants,France,,35-44 ans,Parent de jeunes enfants,
55387,543,2,185.02999999999997,92.51499999999999,699,2,2,3,223,Hibernants,France,,25-34 ans,,
55388,606,2,218.43,109.215,1054,1,2,3,123,Hibernants,France,,35-44 ans,,Zone rurale
55389,633,2,131.54,65.77,647,1,2,2,122,Perdus,France,Peau sèche,18-24 ans,,
55390,541,3,287.09999999999997,95.69999999999999,929,2,3,3,233,À risque,France,Peau mixte,,,
55391,848,3,299.42,99.80666666666667,918,1,3,3,133,À risque,France,,18-24 ans,,
55392,585,2,230.13,115.065,908,1,2,3,123,Hibernants,France,Peau sensible,,,
55393,1135,2,117.14000000000001,58.57000000000001,1155,1,2,2,122,Perdus,France,,55 ans et plus,Famille avec adolescents,Périurbain
55394,578,2,80.67999999999999,40.339999999999996,1027,1,2,2,122,Perdus,France,,35-44 ans,Jeune actif en solo,
55395,805,3,170.20999999999998,56.73666666666666,1420,1,3,2,132,Hibernants,France,Sans parfum,,,
55396,619,3,242.26,80.75333333333333,749,1,3,3,133,À risque,France,Recherche vegan,45-54 ans,Jeune actif en solo,Périurbain
55397,655,3,321.84,107.27999999999999,1073,1,3,3,133,À risque,France,,35-44 ans,Famille avec adolescents,
55398,1146,1,189.24,189.24,1146,1,1,3,113,Hibernants,France,Sans parfum,,,Périurbain
55399,706,2,213.38,106.69,778,1,2,3,123,Hibernants,France,,,,
55400,465,3,303.71000000000004,101.23666666666668,740,2,3,3,233,À risque,France,Recherche vegan,,Jeune actif en solo,
55401,718,2,85.16,42.58,802,1,2,2,122,Perdus,France,Peau sèche,,Parent de jeunes enfants,
55402,649,2,221.33,110.665,697,1,2,3,123,Hibernants,France,Anti-imperfections,35-44 ans,,Périurbain
55403,1080,3,173.98000000000002,57.99333333333334,1345,1,3,3,133,À risque,France,,,,Zone urbaine dense
55404,530,2,161.68,80.84,786,2,2,2,222,Hibernants,France,,,Famille avec adolescents,
55405,938,3,144.93,48.31,1013,1,3,2,132,Hibernants,France,,,,Zone urbaine dense
55406,555,2,139.05,69.525,564,2,2,2,222,Hibernants,France,Peau sèche,,,
55407,639,4,346.96000000000004,86.74000000000001,1061,1,4,4,144,À risque,France,Peau sèche,,,
55408,1200,1,76.35,76.35,1200,1,1,1,111,Perdus,France,Peau mixte,35-44 ans,,
55409,1034,4,316.75,79.1875,1266,1,4,3,143,À risque,France,Peau sèche,,Retraité(e),
55410,635,2,133.75,66.875,768,1,2,2,122,Perdus,France,Anti-âge,,,
55411,594,3,144.07,48.02333333333333,836,1,3,2,132,Hibernants,France,,55 ans et plus,,
55412,585,4,251.22000000000003,62.80500000000001,1029,1,4,3,143,À risque,France,Peau sensible,,,
55413,718,2,132.13,66.065,816,1,2,2,122,Perdus,France,,25-34 ans,,
55414,654,2,378.47,189.235,1136,1,2,4,124,Hibernants,France,,,,Périurbain
55415,564,4,154.03,38.5075,1068,1,4,2,142,Hibernants,France,,35-44 ans,,
55416,766,2,186.5,93.25,813,1,2,3,123,Hibernants,France,Peau sensible,25-34 ans,,
55417,504,2,60.44,30.22,625,2,2,1,221,Hibernants,France,Peau sensible,18-24 ans,,Périurbain
55418,918,2,115.57,57.785,962,1,2,2,122,Perdus,France,Anti-âge,,,
55419,874,2,53.300000000000004,26.650000000000002,1023,1,2,1,121,Perdus,France,Peau sèche,55 ans et plus,,
55420,516,1,173.29,173.29,516,2,1,3,213,Hibernants,France,,,Sans enfants,
55421,385,2,272.40999999999997,136.20499999999998,697,2,2,3,223,Hibernants,France,,35-44 ans,,
55422,884,2,193.67999999999998,96.83999999999999,916,1,2,3,123,Hibernants,France,Peau sensible,,,
55423,848,2,135.51,67.755,894,1,2,2,122,Perdus,France,,,,Zone rurale
55424,671,3,117.67,39.223333333333336,909,1,3,2,132,Hibernants,France,,,,
55425,667,3,190.83,63.61000000000001,1239,1,3,3,133,À risque,France,,,,Zone rurale
55426,588,3,120.88,40.29333333333333,950,1,3,2,132,Hibernants,France,Peau sensible,35-44 ans,,
55427,1020,2,83.96000000000001,41.980000000000004,1119,1,2,2,122,Perdus,France,Peau mixte,18-24 ans,,
55428,683,2,140.87,70.435,1059,1,2,2,122,Perdus,France,,,,
55429,494,3,45.06,15.020000000000001,901,2,3,1,231,Hibernants,France,,25-34 ans,Parent de jeunes enfants,Périurbain
55430,591,2,365.63,182.815,925,1,2,4,124,Hibernants,France,,,,
55431,525,3,250.94,83.64666666666666,1100,2,3,3,233,À risque,France,,,,
55432,932,2,86.88,43.44,1103,1,2,2,122,Perdus,France,,,,
55433,608,2,259.66,129.83,724,1,2,3,123,Hibernants,France,,,,
55434,500,2,32.81,16.405,566,2,2,1,221,Hibernants,France,,,,
55435,576,2,151.39000000000001,75.69500000000001,588,1,2,2,122,Perdus,France,,,,
55436,781,2,148.26,74.13,1151,1,2,2,122,Perdus,France,Sans parfum,,,
55437,475,3,204.86,68.28666666666668,894,2,3,3,233,À risque,France,Peau sensible,,,
55438,654,3,288.05,96.01666666666667,1035,1,3,3,133,À risque,France,,35-44 ans,,
55439,816,2,157.67,78.835,830,1,2,2,122,Perdus,France,,,,
55440,596,3,429.18,143.06,801,1,3,4,134,À risque,France,Anti-imperfections,55 ans et plus,,
55441,449,2,311.43,155.715,732,2,2,3,223,Hibernants,France,,35-44 ans,Famille avec adolescents,Zone rurale
55442,519,3,170.23000000000002,56.74333333333334,996,2,3,2,232,Hibernants,France,,,,Zone urbaine dense
55443,947,1,172.3,172.3,947,1,1,2,112,Perdus,France,,25-34 ans,Famille avec adolescents,
55444,507,3,293.59,97.86333333333333,1028,2,3,3,233,À risque,France,,18-24 ans,,
55445,577,3,253.48000000000002,84.49333333333334,991,1,3,3,133,À risque,France,,,,
55446,880,3,221.26999999999998,73.75666666666666,1140,1,3,3,133,À risque,France,,,,
55447,594,2,91.69000000000001,45.845000000000006,832,1,2,2,122,Perdus,France,,,,
55448,843,1,25.119999999999997,25.119999999999997,843,1,1,1,111,Perdus,France,Anti-âge,18-24 ans,,
55449,829,3,133.9,44.63333333333333,927,1,3,2,132,Hibernants,France,,,,Périurbain
55450,610,3,325.82,108.60666666666667,734,1,3,3,133,À risque,France,,55 ans et plus,,Périurbain
55451,540,3,250.4,83.46666666666667,840,2,3,3,233,À risque,France,,,Famille avec adolescents,
55452,932,3,174.75,58.25,965,1,3,3,133,À risque,France,,,,
55453,710,3,191.01,63.669999999999995,1011,1,3,3,133,À risque,France,,,Retraité(e),
55454,471,3,191.64999999999998,63.883333333333326,897,2,3,3,233,À risque,France,Anti-âge,35-44 ans,Parent de jeunes enfants,
55455,768,2,136.69,68.345,913,1,2,2,122,Perdus,France,,,,Zone urbaine dense
55456,488,2,146.17000000000002,73.08500000000001,807,2,2,2,222,Hibernants,France,,,Jeune actif en solo,Zone urbaine dense
55457,446,3,407.64,135.88,881,2,3,4,234,À risque,France,,,Jeune actif en solo,
55458,541,2,195.48000000000002,97.74000000000001,623,2,2,3,223,Hibernants,France,Recherche vegan,18-24 ans,,Zone urbaine dense
55459,612,2,192.61,96.305,765,1,2,3,123,Hibernants,France,Anti-imperfections,,,
55460,445,3,375.36,125.12,1116,2,3,4,234,À risque,France,,,,Périurbain
55461,776,2,232.54,116.27,920,1,2,3,123,Hibernants,France,Anti-âge,25-34 ans,,
55462,649,4,232.53,58.1325,912,1,4,3,143,À risque,France,,,,
55463,724,2,101.78,50.89,1010,1,2,2,122,Perdus,France,,,,
55464,715,3,259.32,86.44,1117,1,3,3,133,À risque,France,Anti-imperfections,,,
55465,509,2,122.08999999999999,61.044999999999995,780,2,2,2,222,Hibernants,France,Peau sensible,45-54 ans,,Zone rurale
55466,1130,1,16.070000000000004,16.070000000000004,1130,1,1,1,111,Perdus,France,Anti-imperfections,,,Périurbain
55467,819,3,319.77,106.58999999999999,946,1,3,3,133,À risque,France,Recherche vegan,,,Zone urbaine dense
55468,699,3,116.81,38.93666666666667,1099,1,3,2,132,Hibernants,France,,55 ans et plus,,
55469,594,3,114.62,38.20666666666667,989,1,3,2,132,Hibernants,France,,,,Zone urbaine dense
55470,744,3,275.96000000000004,91.98666666666668,896,1,3,3,133,À risque,France,,45-54 ans,,
55471,1071,3,165.02,55.00666666666667,1311,1,3,2,132,Hibernants,France,,,,
55472,610,3,128.16,42.72,845,1,3,2,132,Hibernants,France,Anti-imperfections,,,Zone urbaine dense
55473,656,2,173.24,86.62,1000,1,2,3,123,Hibernants,France,Sans parfum,45-54 ans,,
55474,520,3,132.38,44.126666666666665,699,2,3,2,232,Hibernants,France,Recherche vegan,,Parent de jeunes enfants,
55475,468,2,209.06,104.53,605,2,2,3,223,Hibernants,France,Anti-âge,18-24 ans,,
55476,754,2,35.8,17.9,915,1,2,1,121,Perdus,France,,55 ans et plus,,
55477,736,3,136.06,45.35333333333333,1051,1,3,2,132,Hibernants,France,Anti-imperfections,35-44 ans,Famille avec adolescents,
55478,976,3,215.22,71.74,1209,1,3,3,133,À risque,France,Peau mixte,,,
55479,500,4,412.58,103.145,1133,2,4,4,244,À risque,France,,35-44 ans,,
55480,860,3,132.8,44.26666666666667,1107,1,3,2,132,Hibernants,France,Anti-imperfections,,Famille avec adolescents,
55481,688,2,261.90999999999997,130.95499999999998,750,1,2,3,123,Hibernants,France,,55 ans et plus,,
55482,451,4,267.72,66.93,1011,2,4,3,243,À risque,France,,,,
55483,520,3,134.31,44.77,862,2,3,2,232,Hibernants,France,Peau sensible,,Parent de jeunes enfants,Périurbain
55484,816,2,161.97000000000003,80.98500000000001,895,1,2,2,122,Perdus,France,Peau sensible,,,Zone rurale
55485,745,3,298.02,99.33999999999999,1198,1,3,3,133,À risque,France,Anti-âge,,Jeune actif en solo,
55486,874,1,14.38,14.38,874,1,1,1,111,Perdus,France,Anti-âge,,Parent de jeunes enfants,
55487,587,3,158.82,52.94,787,1,3,2,132,Hibernants,France,,,,
55488,586,3,49.9,16.633333333333333,1118,1,3,1,131,Hibernants,France,,,,
55489,865,2,253.20999999999998,126.60499999999999,957,1,2,3,123,Hibernants,France,Peau sèche,45-54 ans,Famille avec adolescents,
55490,992,1,109.45,109.45,992,1,1,2,112,Perdus,France,,25-34 ans,,
55491,520,2,231.87,115.935,747,2,2,3,223,Hibernants,France,,,,
55492,784,2,189.43,94.715,1100,1,2,3,123,Hibernants,France,,,,
55493,951,2,69.35,34.675,1101,1,2,1,121,Perdus,France,,,,
55494,547,3,214.39999999999998,71.46666666666665,846,2,3,3,233,À risque,France,Anti-imperfections,,,
55495,474,2,200.33,100.165,808,2,2,3,223,Hibernants,France,,,,
55496,884,3,134.49,44.830000000000005,1123,1,3,2,132,Hibernants,France,Recherche vegan,,Retraité(e),
55497,441,3,225.94,75.31333333333333,554,2,3,3,233,À risque,France,,55 ans et plus,Sans enfants,
55498,480,2,115.1,57.55,590,2,2,2,222,Hibernants,France,,,,
55499,398,3,270.15,90.05,591,2,3,3,233,À risque,France,Anti-imperfections,,,Périurbain
55500,482,4,187.91,46.9775,979,2,4,3,243,À risque,France,,35-44 ans,,
55501,917,2,447.9,223.95,1070,1,2,4,124,Hibernants,France,,55 ans et plus,Sans enfants,
55502,874,2,207.21,103.605,962,1,2,3,123,Hibernants,France,,45-54 ans,Parent de jeunes enfants,
55503,753,3,239.76,79.92,1190,1,3,3,133,À risque,France,,18-24 ans,,
55504,694,3,224.37,74.79,1207,1,3,3,133,À risque,France,,,,
